Wall time,Step,Value
1765372026.143554,10523,2.7246954441070557
1765372027.057037,10536,2.6945712566375732
1765372031.6153831,10600,2.488103151321411
1765372033.622661,10626,2.394878625869751
1765372034.190238,10634,2.5655934810638428
1765372046.782374,10818,2.811152458190918
1765372047.7158709,10831,2.7411513328552246
1765372050.338603,10865,2.6806752681732178
1765372055.923124,10944,2.5626938343048096
1765372056.413478,10951,2.6656136512756348
1765372057.006065,10959,2.513122797012329
1765372057.3496032,10964,2.556212902069092
1765372059.144712,10989,2.4384918212890625
1765372064.037191,11051,2.692319631576538
1765372064.4408588,11057,2.694619655609131
1765372073.699363,11191,2.810070753097534
1765372074.1485891,11197,2.744741439819336
1765372088.169302,11337,2.613560199737549
1765372090.200033,11368,2.756016969680786
1765372093.628035,11419,2.718043327331543
1765372103.676799,11564,2.7946906089782715
1765372107.907986,11627,2.6242713928222656
1765372115.2817469,11736,2.302130699157715
1765372117.0487611,11763,2.4894773960113525
1765372119.7488441,11803,2.662726640701294
1765372120.649996,11817,2.566047430038452
1765372124.0921621,11871,2.628314733505249
1765372134.634594,12023,2.682384967803955
1765372137.256414,12063,2.624976634979248
1765372142.995517,12149,2.556147813796997
1765372145.113836,12180,2.639671802520752
1765372148.348777,12228,2.689427614212036
1765372166.042527,12410,2.3229801654815674
1765372172.95297,12511,2.724414110183716
1765372178.3748858,12589,2.8486809730529785
1765372178.635315,12593,2.884857177734375
1765372188.37658,12711,2.5660457611083984
1765372190.426004,12735,2.4599714279174805
1765372192.582927,12762,2.467989444732666
1765372196.070393,12805,2.4617886543273926
1765372209.5628202,12956,2.7762258052825928
1765372211.704124,12982,2.616330146789551
1765372215.362944,13023,2.5901010036468506
1765372216.194318,13033,2.440095901489258
1765372220.128927,13077,2.4087443351745605
1765372225.760473,13147,2.641322135925293
1765372230.387056,13203,2.6309218406677246
1765372233.215235,13237,2.5490365028381348
1765372245.139081,13332,2.7622482776641846
1765372270.275797,13628,2.5145115852355957
1765372271.3072698,13641,2.39188289642334
1765372274.490787,13678,2.393393039703369
1765372275.99741,13695,2.4889135360717773
1765372277.51427,13710,2.5277161598205566
1765372282.338403,13766,2.5495598316192627
1765372290.821114,13862,2.6346192359924316
1765372291.886355,13874,2.7428505420684814
1765372295.9692469,13920,2.623599052429199
1765372297.421708,13937,2.7027926445007324
1765372302.378544,13997,2.6868932247161865
1765372304.354049,14021,2.5768349170684814
1765372306.4924648,14049,2.827173948287964
1765372309.036366,14078,2.847703218460083
1765372319.69646,14199,2.813823938369751
1765372323.862311,14246,3.0218167304992676
1765372339.4362502,14365,2.6436030864715576
1765372342.652363,14400,2.6277856826782227
1765372344.53295,14422,2.6295721530914307
1765372344.8527172,14426,2.7068512439727783
1765372349.604598,14484,2.4756150245666504
1765372356.477362,14566,2.6358394622802734
1765372361.136993,14621,2.836911201477051
1765372362.540865,14636,2.7916524410247803
1765372381.270064,14835,2.5752086639404297
1765372382.559307,14849,2.672630786895752
1765372393.253682,14942,2.615833044052124
1765372395.565778,14964,2.5049092769622803
1765372398.0212271,14991,2.396381139755249
1765372398.141665,14993,2.4851293563842773
1765372408.404735,15111,2.748732566833496
1765372410.568853,15134,2.632014751434326
1765372413.7245178,15169,2.6066458225250244
1765372422.0741582,15261,2.6864418983459473
1765372436.7783418,15374,2.7199950218200684
1765372441.240445,15422,2.7808754444122314
1765372441.361465,15423,2.809694528579712
1765372445.04077,15463,2.8854544162750244
1765372457.2733052,15606,2.4186196327209473
1765372458.225437,15618,2.6282923221588135
1765372458.966903,15626,2.6740260124206543
1765372461.1743639,15651,2.776825189590454
1765372469.248082,15742,2.5422770977020264
1765372469.798378,15748,2.5800864696502686
1765372478.1621702,15847,2.69260835647583
1765372485.333437,15915,2.550671339035034
1765372487.3164978,15928,2.744288921356201
1765372508.171298,16106,2.4943771362304688
1765372526.008366,16294,2.415498733520508
1765372532.982493,16365,2.4916768074035645
1765372553.163751,16558,2.6999659538269043
1765372563.307271,16668,2.685481071472168
1765372566.391928,16708,2.7766263484954834
1765372568.452783,16730,2.7738349437713623
1765372568.6448908,16732,2.806751251220703
1765372571.369938,16765,2.767310380935669
1765372571.584013,16767,2.7695844173431396
1765372573.094099,16782,2.769185781478882
1765372591.680341,16933,2.6024110317230225
1765372611.536733,17134,2.547365188598633
1765372616.26777,17189,2.672079563140869
1765372616.961455,17198,2.646228551864624
1765372622.635233,17262,2.530496597290039
1765372634.557725,17382,2.69034743309021
1765372634.8871748,17386,2.685795545578003
1765372654.41286,17509,2.33243727684021
1765372658.22932,17543,2.618770122528076
1765372660.050834,17565,2.633275032043457
1765372667.1346822,17638,2.5618889331817627
1765372681.864056,17777,2.4580893516540527
1765372695.857367,17930,2.4956889152526855
1765372697.262271,17945,2.435535192489624
1765372710.457527,18087,2.797356128692627
1765372712.759541,18119,3.0370078086853027
1765372712.9675431,18122,2.9294190406799316
1765372713.060093,18123,2.9035940170288086
1765372714.010643,18135,2.860481023788452
1765372724.324424,18266,2.3308145999908447
1765372726.20835,18289,2.22153639793396
1765372730.90226,18327,2.282731056213379
1765372734.541135,18373,2.410431385040283
1765372736.489813,18399,2.519334077835083
1765372738.849192,18432,2.6220874786376953
1765372753.039608,18562,2.605436086654663
1765372758.314579,18600,2.629727363586426
1765372765.210092,18615,2.577450752258301
1765372783.029859,18779,2.5297157764434814
1765372791.446114,18878,2.680401086807251
1765372792.639694,18893,2.545903205871582
1765372797.096596,18948,2.6629483699798584
1765372801.2615921,18999,2.622232437133789
1765372813.690403,19137,2.5887062549591064
1765372823.712063,19264,2.6011717319488525
1765372823.838015,19266,2.5396108627319336
1765372824.628404,19276,2.677482843399048
1765372829.78299,19342,2.51529598236084
1765372831.318198,19362,2.4914324283599854
1765372836.063554,19423,2.5002682209014893
1765372845.6447291,19482,2.641233205795288
1765372849.0209038,19521,2.8058083057403564
1765372853.8982668,19576,2.752239227294922
1765372877.572198,19833,2.835174083709717
1765372882.702945,19895,2.570000648498535
1765372883.479278,19904,2.5082881450653076
1765372886.534055,19941,2.449854612350464
1765372890.835416,19994,2.3728415966033936
1765372897.472482,20076,2.711477041244507
1765372897.699604,20079,2.708782434463501
1765372900.878459,20119,2.629626989364624
1765372903.119325,20147,2.555192232131958
1765372903.871358,20156,2.5230231285095215
1765372914.503257,20261,2.8295018672943115
1765372917.158067,20288,2.9747493267059326
1765372933.779867,20467,2.868983030319214
1765372933.956789,20469,2.892484664916992
1765372940.879287,20501,2.693835496902466
1765372945.427767,20553,2.7835588455200195
1765372950.913012,20625,2.8096628189086914
1765372952.9881139,20652,2.617131471633911
1765372953.131365,20654,2.6529757976531982
1765372954.064926,20666,2.5942914485931396
1765372955.216623,20680,2.4585750102996826
1765372959.601032,20734,2.337056875228882
1765372962.3954072,20768,2.508805513381958
1765372977.405656,20954,2.8838307857513428
1765372979.2579992,20977,2.5972957611083984
1765372980.281047,20990,2.615422248840332
1765372989.317438,21106,2.4629616737365723
1765372990.4174662,21120,2.454615592956543
1765372994.700785,21177,2.6518499851226807
1765372994.8745348,21179,2.6655209064483643
1765373005.960781,21313,2.862795352935791
1765373034.213376,21588,2.743220567703247
1765373039.4342568,21647,2.6386632919311523
1765373040.6948092,21663,2.6395375728607178
1765373061.9044921,21918,2.554685592651367
1765373072.495641,22023,2.572028398513794
1765373073.2999701,22033,2.5724356174468994
1765373074.682212,22051,2.638869047164917
1765373082.112519,22146,2.7194650173187256
1765373083.1279318,22160,2.6842007637023926
1765373088.9455428,22233,2.5767524242401123
1765373090.661986,22255,2.609917640686035
1765373090.808217,22257,2.5095558166503906
1765373092.8238971,22282,2.6749775409698486
1765373101.3266501,22389,2.5549402236938477
1765373109.940219,22484,2.832343816757202
1765373110.500854,22490,2.739316463470459
1765373110.7769039,22494,2.7017338275909424
1765373120.32478,22554,2.5106847286224365
1765373122.606608,22572,2.5022387504577637
1765373124.7482371,22595,2.493089437484741
1765373125.831755,22607,2.509612560272217
1765373128.04571,22630,2.5806057453155518
1765373148.0294468,22821,2.5597469806671143
1765373151.893379,22863,2.4936447143554688
1765373165.581654,23001,2.5837113857269287
1765373174.234997,23092,2.498103141784668
1765373179.157082,23149,2.901182174682617
1765373181.683171,23173,2.867471218109131
1765373189.995616,23266,2.536316394805908
1765373194.534218,23318,2.6840617656707764
1765373203.898858,23427,2.5311810970306396
1765373213.905359,23541,2.662485122680664
1765373239.102283,23782,2.5568082332611084
1765373252.13678,23936,2.791300058364868
1765373255.001143,23970,2.7216498851776123
1765373255.3430111,23974,2.694967269897461
1765373267.819366,24127,2.954296827316284
1765373278.622163,24259,2.811835527420044
1765373279.412628,24268,2.7379438877105713
1765373283.559259,24319,2.6785876750946045
1765373285.580142,24344,2.5182666778564453
1765373288.158175,24376,2.6148881912231445
1765373288.7740219,24383,2.592027425765991
1765373295.086009,24461,2.8469762802124023
1765373302.798923,24556,2.3655593395233154
1765373303.952976,24570,2.426262617111206
1765373312.353045,24623,2.582535743713379
1765373325.054317,24774,2.7016406059265137
1765373334.559068,24899,2.763082981109619
1765373338.6211998,24952,2.7694287300109863
1765373339.8775659,24968,2.7029175758361816
1765373351.08,25113,2.730774402618408
1765373353.7847319,25150,2.9375648498535156
1765373356.619095,25188,3.091611385345459
1765373357.825326,25204,3.0818111896514893
1765373357.9909189,25206,3.0823967456817627
1765373358.536993,25214,3.1373789310455322
1765373361.813208,25258,2.9177627563476562
1765373368.07483,25330,2.424231767654419
1765373368.168074,25331,2.382810115814209
1765373372.978399,25384,2.5229241847991943
1765373378.356052,25418,2.653174877166748
1765373381.287812,25433,2.921949863433838
1765373394.473706,25491,2.629002809524536
1765373401.762122,25566,2.393017530441284
1765373404.400952,25598,2.5598971843719482
1765373410.8998,25607,2.5421016216278076
1765373412.1010802,25615,2.46274471282959
1765373416.215221,25656,2.485074043273926
1765373422.1745431,25684,2.5083131790161133
1765373451.8624609,25922,2.6501035690307617
1765373458.602289,25992,2.6430776119232178
1765373467.234827,26081,2.8523435592651367
1765373471.571638,26131,2.6910784244537354
1765373476.981492,26198,2.752901315689087
1765373479.896894,26234,2.8689162731170654
1765373498.687695,26455,2.787123441696167
1765373499.94159,26471,2.771507501602173
1765373503.371525,26515,2.6636948585510254
1765373512.260171,26624,2.586069345474243
1765373518.331182,26641,2.6451327800750732
1765373532.294069,26809,2.5667929649353027
1765373543.7026072,26946,2.462559938430786
1765373551.067418,27038,2.695556879043579
1765373551.472537,27044,2.679611921310425
1765373558.041795,27127,2.5536770820617676
1765373560.056928,27152,2.6393470764160156
1765373588.869729,27507,2.535839319229126
1765373609.955175,27723,2.6887431144714355
1765373619.7438378,27856,2.770216941833496
1765373622.107915,27888,2.6141929626464844
1765373624.815409,27923,2.552403688430786
1765373631.922844,28016,2.83030366897583
1765373638.154915,28100,2.6298136711120605
1765373653.685313,28307,2.512505531311035
1765373666.74559,28473,2.4408819675445557
1765373695.922826,28760,2.4961891174316406
1765373700.0284102,28811,2.778501272201538
1765373703.3232472,28850,2.6989376544952393
1765373703.700037,28854,2.6389613151550293
1765373712.3377259,28932,2.562378406524658
1765373714.783788,28963,2.7156660556793213
1765373715.226503,28968,2.713514566421509
1765373729.326854,29121,2.625823497772217
1765373731.117132,29137,2.5306057929992676
1765373735.2163782,29190,2.581083297729492
1765373741.720781,29275,2.4672691822052
1765373743.121433,29292,2.521523952484131
1765373746.1991098,29332,2.5853023529052734
1765373747.465843,29349,2.796468496322632
1765373748.38507,29361,2.8209924697875977
1765373752.5566232,29415,2.734764814376831
1765373756.8907058,29464,2.4750473499298096
1765373769.1777222,29581,2.5924835205078125
1765373783.599353,29701,2.58219313621521
1765373788.368613,29761,2.4951047897338867
1765373791.5235531,29801,2.650753974914551
1765373795.4518,29850,2.7176990509033203
1765373801.3271291,29924,2.568380117416382
1765373802.630371,29940,2.5816962718963623
1765373816.351754,30110,2.5372684001922607
1765373816.75674,30115,2.5775535106658936
1765373849.4213881,30393,2.5857443809509277
1765373852.423476,30420,2.611085891723633
1765373858.129654,30468,2.6510584354400635
1765373862.410281,30507,2.4099066257476807
1765373863.677431,30517,2.438020706176758
1765373865.591668,30536,2.449239730834961
1765373875.569629,30619,2.791039228439331
1765373895.698891,30745,2.5629892349243164
1765373907.293121,30838,2.5686264038085938
1765373914.983007,30911,2.7272956371307373
1765373921.5648189,30970,2.6795105934143066
1765373922.5138502,30979,2.5493991374969482
1765373924.911961,30997,2.520922899246216
1765373935.030688,31070,2.5733706951141357
1765373941.0755079,31130,2.6684417724609375
1765373944.72133,31161,2.676182985305786
1765373948.6739461,31201,2.7060837745666504
1765373949.301955,31209,2.6855342388153076
1765373961.590386,31380,2.603198528289795
1765373962.330422,31392,2.6076788902282715
1765373965.070745,31433,2.592695713043213
1765373967.765549,31477,2.688370943069458
1765373981.736934,31676,2.498814105987549
1765373997.446538,31825,2.538529872894287
1765374004.134109,31903,2.5074334144592285
1765374021.284889,32117,2.616912603378296
1765374035.4718158,32312,2.5695579051971436
1765374035.523963,32313,2.5451831817626953
1765374036.255,32325,2.596707582473755
1765374036.316066,32326,2.6256589889526367
1765374041.624732,32403,2.5663840770721436
1765374057.767887,32642,2.5533485412597656
1765374067.640317,32768,2.5142245292663574
