Wall time,Step,Value
1765371461.300282,3064,2.4415717124938965
1765371474.729387,3201,2.4644863605499268
1765371478.0909388,3249,2.4386816024780273
1765371479.070289,3264,2.477623462677002
1765371487.3149078,3386,2.6722214221954346
1765371493.484172,3483,2.556356191635132
1765371493.707343,3487,2.577319622039795
1765371507.278042,3693,2.2967798709869385
1765371515.039755,3810,2.2748758792877197
1765371515.56959,3819,2.293790102005005
1765371518.53727,3866,2.341219186782837
1765371520.4386392,3896,2.470820188522339
1765371531.5573928,4061,2.263731002807617
1765371547.5077162,4244,2.437279224395752
1765371553.704273,4333,2.611276149749756
1765371553.8640158,4335,2.5996651649475098
1765371554.512807,4345,2.5432629585266113
1765371555.647546,4363,2.5828192234039307
1765371555.8231921,4366,2.542245388031006
1765371558.7252328,4409,2.4472546577453613
1765371560.5847511,4436,2.3156938552856445
1765371565.458974,4515,2.506035327911377
1765371569.404811,4580,2.4752936363220215
1765371573.948043,4655,2.3259658813476562
1765371574.006861,4656,2.280587673187256
1765371585.799293,4830,2.6819565296173096
1765371592.631,4936,2.469543695449829
1765371598.675322,5024,2.456939220428467
1765371600.9727738,5058,2.4492111206054688
1765371601.88202,5071,2.445255994796753
1765371604.440222,5105,2.4913222789764404
1765371618.772317,5257,2.418834924697876
1765371629.693185,5422,2.5576794147491455
1765371631.485644,5449,2.414614200592041
1765371631.850327,5454,2.4623525142669678
1765371635.6077282,5508,2.363809823989868
1765371640.6054652,5580,2.283931255340576
1765371644.0840828,5631,2.4092018604278564
1765371652.498893,5752,2.4389688968658447
1765371660.246634,5865,2.4511501789093018
1765371661.326036,5881,2.469456911087036
1765371669.008043,5996,2.5233850479125977
1765371672.90322,6052,2.500107526779175
1765371677.477845,6117,2.6632683277130127
1765371695.557756,6303,2.5710315704345703
1765371696.257741,6313,2.582749843597412
1765371704.366487,6431,2.6472530364990234
1765371705.2715,6445,2.4624407291412354
1765371708.893216,6497,2.7768783569335938
1765371726.034299,6726,2.5172276496887207
1765371729.2679622,6775,2.432163715362549
1765371729.330347,6776,2.453725814819336
1765371733.7066822,6835,2.533090114593506
1765371734.0670102,6841,2.677506446838379
1765371735.44272,6859,2.713179349899292
1765371736.744946,6875,2.777665376663208
1765371742.5922189,6961,2.4108994007110596
1765371742.8947682,6965,2.315126419067383
1765371749.7267148,7060,2.3293473720550537
1765371753.672354,7108,2.420414686203003
1765371756.40418,7145,2.5883877277374268
1765371769.272296,7265,2.4829823970794678
1765371774.511955,7339,2.56402325630188
1765371779.6507058,7415,2.6356093883514404
1765371789.833363,7533,2.4443624019622803
1765371790.950911,7547,2.427525043487549
1765371793.294708,7578,2.4597060680389404
1765371800.892456,7685,2.545152187347412
1765371802.1197681,7702,2.403327703475952
1765371814.934788,7878,2.743243932723999
1765371815.578815,7886,2.634047508239746
1765371817.7938051,7917,2.497859239578247
1765371820.523509,7957,2.4286017417907715
1765371828.165903,8064,2.9564061164855957
1765371832.28371,8121,2.591850519180298
1765371832.38235,8122,2.529069423675537
1765371848.440243,8277,2.5942342281341553
1765371854.4320042,8371,2.795377016067505
1765371855.037324,8378,2.7415387630462646
1765371859.6937659,8441,2.599644899368286
1765371864.495269,8507,2.831568956375122
1765371871.807404,8618,2.4903626441955566
1765371874.168247,8653,2.4375665187835693
1765371878.967218,8722,2.4831736087799072
1765371884.5282712,8804,2.318082332611084
1765371885.7995698,8823,2.313098192214966
1765371886.686486,8837,2.3794522285461426
1765371889.1298208,8873,2.542407751083374
1765371891.2938151,8904,2.518010139465332
1765371894.8652549,8957,2.419224739074707
1765371896.979064,8989,2.4408135414123535
1765371900.4446661,9039,2.32551908493042
1765371912.336745,9206,2.57631254196167
1765371920.620302,9261,2.2928626537323
1765371923.356801,9299,2.4498958587646484
1765371924.966004,9325,2.318755865097046
1765371929.633835,9395,2.5448970794677734
1765371930.075398,9402,2.434114694595337
1765371930.238227,9405,2.4485244750976562
1765371931.1170309,9418,2.4251837730407715
1765371942.006786,9537,2.435600996017456
1765371952.848889,9675,2.6246891021728516
1765371956.4162738,9709,2.7089016437530518
1765371957.693743,9726,2.437978506088257
1765371962.074744,9781,2.6824874877929688
1765371970.313345,9877,2.7138943672180176
1765371978.804115,9992,2.674821138381958
1765371989.122423,10118,2.5806167125701904
1765371992.593417,10164,2.6139190196990967
1765371995.459948,10208,2.5395572185516357
1765371996.123053,10218,2.522857427597046
1765372003.343738,10264,2.756859064102173
1765372011.2534359,10376,2.4929826259613037
1765372021.2986612,10523,2.656695604324341
1765372022.1263611,10536,2.6409010887145996
1765372026.472488,10600,2.5617659091949463
1765372028.2722719,10626,2.4272301197052
1765372028.851663,10634,2.4384348392486572
1765372041.407854,10818,2.474715232849121
1765372042.267122,10831,2.445531129837036
1765372044.56769,10865,2.5575268268585205
1765372050.1577458,10944,2.572357416152954
1765372050.655752,10951,2.569932222366333
1765372051.242851,10959,2.515141248703003
1765372051.606389,10964,2.5733823776245117
1765372053.222235,10989,2.5035717487335205
1765372057.5495071,11051,2.4930357933044434
1765372057.9629319,11057,2.499565362930298
1765372067.701786,11191,2.5615696907043457
1765372068.090265,11197,2.4113340377807617
1765372082.191647,11337,2.467233896255493
1765372084.288388,11368,2.465824604034424
1765372087.767767,11419,2.642566204071045
1765372097.561465,11564,2.699949026107788
1765372101.918654,11627,2.507838487625122
1765372109.139217,11736,2.4355273246765137
1765372110.9959989,11763,2.5103859901428223
1765372113.6614249,11803,2.5667221546173096
1765372114.566304,11817,2.456991672515869
1765372118.079577,11871,2.5240399837493896
1765372127.90684,12023,2.874645948410034
1765372130.885077,12063,2.558958053588867
1765372136.811459,12149,2.4923198223114014
1765372138.9685729,12180,2.5291545391082764
1765372142.098464,12228,2.521371603012085
1765372158.9149902,12410,2.681685209274292
1765372166.5472991,12511,2.7571868896484375
1765372171.932684,12589,2.6750428676605225
1765372172.1740959,12593,2.766871213912964
1765372180.225224,12711,2.324683904647827
1765372181.848337,12735,2.301577091217041
1765372183.907785,12762,2.4393179416656494
1765372188.21594,12805,2.557504892349243
1765372200.18255,12956,2.6883180141448975
1765372202.766649,12982,2.6758580207824707
1765372206.286017,13023,2.6387245655059814
1765372207.182801,13033,2.491091728210449
1765372210.651349,13077,2.558955669403076
1765372216.59519,13147,2.6590805053710938
1765372221.2557518,13203,2.7462682723999023
1765372223.8781939,13237,2.645263910293579
1765372235.7360818,13332,2.5992674827575684
1765372261.320223,13628,2.5110204219818115
1765372262.39747,13641,2.5524978637695312
1765372265.423713,13678,2.6118485927581787
1765372266.964906,13695,2.612711191177368
1765372268.19624,13710,2.406120538711548
1765372273.06237,13766,2.305575132369995
1765372281.74161,13862,2.5189836025238037
1765372282.809221,13874,2.701916456222534
1765372286.977216,13920,2.643887996673584
1765372288.4627461,13937,2.6087794303894043
1765372293.757545,13997,2.559674024581909
1765372295.9218152,14021,2.497987985610962
1765372298.41821,14049,2.612381935119629
1765372300.86129,14078,2.7189838886260986
1765372311.224789,14199,2.4628677368164062
1765372315.469457,14246,2.540693521499634
1765372331.3107772,14365,2.523115396499634
1765372334.7957141,14400,2.5414915084838867
1765372336.792296,14422,2.6174402236938477
1765372337.170625,14426,2.571305751800537
1765372342.051946,14484,2.566675901412964
1765372348.875034,14566,2.497603416442871
1765372353.4513652,14621,2.5736019611358643
1765372354.601964,14636,2.62467098236084
1765372371.364338,14835,2.74977445602417
1765372373.616127,14849,2.7166635990142822
1765372381.836426,14942,2.7771172523498535
1765372384.7774022,14964,2.794325590133667
1765372388.147895,14991,2.6542725563049316
1765372388.393549,14993,2.7085297107696533
1765372399.1933088,15111,2.7191812992095947
1765372401.2944262,15134,2.66070556640625
1765372404.130711,15169,2.5682082176208496
1765372411.971137,15261,2.573155641555786
1765372426.4814222,15374,2.50362229347229
1765372430.577086,15422,2.578690528869629
1765372430.66706,15423,2.607123374938965
1765372434.2570062,15463,2.8143460750579834
1765372446.93444,15606,2.6066136360168457
1765372447.885639,15618,2.7348427772521973
1765372448.6645482,15626,2.7465872764587402
1765372450.950492,15651,2.685624599456787
1765372458.2938602,15742,2.6312735080718994
1765372458.883946,15748,2.7442784309387207
1765372467.526439,15847,2.5067646503448486
1765372473.221789,15915,2.609224319458008
1765372474.254596,15928,2.5760726928710938
1765372493.8918579,16106,2.764859437942505
1765372513.303861,16294,2.783240795135498
1765372519.336928,16365,2.5405826568603516
1765372543.038553,16558,2.6461868286132812
1765372552.129985,16668,2.4658360481262207
1765372556.1916292,16708,2.6378047466278076
1765372558.327989,16730,2.6679673194885254
1765372558.570236,16732,2.741638422012329
1765372561.646316,16765,2.824298858642578
1765372561.8343198,16767,2.878995656967163
1765372563.336805,16782,2.7759203910827637
1765372578.90758,16933,2.6971423625946045
1765372602.40446,17134,2.657691717147827
1765372609.244788,17189,2.822946548461914
1765372610.2272892,17198,2.839071035385132
1765372616.1123788,17262,2.98773455619812
1765372627.2784178,17382,2.5594820976257324
1765372627.606296,17386,2.430163860321045
1765372648.375346,17509,2.5922183990478516
1765372651.494774,17543,2.6926724910736084
1765372653.952194,17565,2.8421006202697754
1765372660.586267,17638,2.633970022201538
1765372673.463906,17777,2.4318668842315674
1765372688.097997,17930,2.5394091606140137
1765372689.644189,17945,2.702302932739258
1765372702.166761,18087,2.7379374504089355
1765372705.5613718,18119,2.6315784454345703
1765372705.753563,18122,2.7421233654022217
1765372705.836386,18123,2.739459991455078
1765372706.69209,18135,2.6677212715148926
1765372717.534627,18266,2.558457851409912
1765372720.2390661,18289,2.5178747177124023
1765372723.308455,18327,2.4703497886657715
1765372727.8808131,18373,2.6171436309814453
1765372731.271886,18399,2.649034261703491
1765372734.255827,18432,2.727797746658325
1765372749.0512068,18562,2.5934841632843018
1765372752.571991,18600,2.56097674369812
1765372753.996673,18615,2.614448070526123
1765372780.746745,18779,2.691556930541992
1765372789.936032,18878,2.5215399265289307
1765372791.424086,18893,2.4504754543304443
1765372796.106734,18948,2.534637928009033
1765372800.607795,18999,2.6657629013061523
1765372814.008887,19137,2.4879953861236572
1765372824.851417,19264,2.965745449066162
1765372825.011884,19266,2.997102975845337
1765372825.91029,19276,2.994258165359497
1765372831.549385,19342,2.936884880065918
1765372833.268358,19362,2.6006619930267334
1765372838.4810398,19423,2.695739507675171
1765372849.105088,19482,2.754164218902588
1765372852.778111,19521,2.682203769683838
1765372858.462337,19576,2.559570789337158
1765372881.6152499,19833,2.4142539501190186
1765372886.527353,19895,2.531623125076294
1765372887.2495968,19904,2.609166145324707
1765372890.244779,19941,2.4655699729919434
1765372894.568757,19994,2.7886273860931396
1765372901.308448,20076,2.524933338165283
1765372901.536096,20079,2.4650535583496094
1765372904.82913,20119,2.5111334323883057
1765372907.711732,20147,2.578589677810669
1765372908.8540008,20156,2.5225989818573
1765372919.762084,20261,2.5628738403320312
1765372922.91343,20288,2.5101709365844727
1765372937.934405,20467,2.600022077560425
1765372938.082241,20469,2.542369842529297
1765372945.344995,20501,2.5869545936584473
1765372949.9235818,20553,2.6742188930511475
1765372956.002976,20625,2.5991132259368896
1765372958.332839,20652,2.5860648155212402
1765372958.489215,20654,2.586437702178955
1765372959.521429,20666,2.613130807876587
1765372960.709943,20680,2.5697786808013916
1765372965.597218,20734,2.783888816833496
1765372968.59032,20768,2.7942984104156494
1765372984.218011,20954,2.7683193683624268
1765372986.268973,20977,2.7770252227783203
1765372987.370389,20990,2.811199903488159
1765372997.1648,21106,2.449112892150879
1765372998.437458,21120,2.435033082962036
1765373003.980136,21177,2.7174947261810303
1765373004.146037,21179,2.66719388961792
1765373015.798816,21313,2.969407081604004
1765373047.851766,21588,2.7453341484069824
1765373053.052515,21647,2.5952305793762207
1765373054.378952,21663,2.5642433166503906
1765373078.452117,21918,2.6193761825561523
1765373087.354867,22023,2.6174283027648926
1765373088.2514281,22033,2.8071367740631104
1765373089.8138812,22051,2.693073272705078
1765373098.123949,22146,2.6757192611694336
1765373099.315866,22160,2.555551767349243
1765373106.179254,22233,2.659374475479126
1765373108.401872,22255,2.691300868988037
1765373108.5484328,22257,2.683015823364258
1765373110.810296,22282,2.654020071029663
1765373121.397065,22389,2.6429617404937744
1765373131.405787,22484,2.5164880752563477
1765373132.4478269,22490,2.5360007286071777
1765373133.019306,22494,2.650819778442383
1765373143.975719,22554,2.6177420616149902
1765373145.597983,22572,2.7331089973449707
1765373147.674219,22595,2.789951801300049
1765373148.788699,22607,2.797518730163574
1765373150.735622,22630,2.6819045543670654
1765373168.96594,22821,2.6900417804718018
1765373172.859596,22863,2.6790220737457275
1765373185.475447,23001,2.5733652114868164
1765373193.176642,23092,2.610621452331543
1765373198.001271,23149,2.579821825027466
1765373199.980669,23173,2.640101432800293
1765373207.850903,23266,2.664426326751709
1765373212.184591,23318,2.567405939102173
1765373221.7954402,23427,2.5289294719696045
1765373231.6225579,23541,2.8632521629333496
1765373255.510527,23782,2.5405097007751465
1765373267.49557,23936,2.3962652683258057
1765373270.055456,23970,2.482189893722534
1765373270.4194582,23974,2.457404136657715
1765373282.403764,24127,2.6096084117889404
1765373292.613143,24259,2.7474136352539062
1765373293.3407202,24268,2.632477045059204
1765373297.396649,24319,2.7301626205444336
1765373299.3829372,24344,2.6509697437286377
1765373301.8243022,24376,2.628775119781494
1765373302.431138,24383,2.5704684257507324
1765373308.692569,24461,2.6645772457122803
1765373316.442178,24556,2.3643410205841064
1765373317.5378828,24570,2.4726722240448
1765373327.184685,24623,2.4396612644195557
1765373340.378146,24774,2.793158531188965
1765373351.252765,24899,2.4255712032318115
1765373355.696362,24952,2.360325336456299
1765373357.031712,24968,2.3925156593322754
1765373370.124396,25113,2.6327199935913086
1765373374.173771,25150,2.6661384105682373
1765373381.7546282,25188,2.717802047729492
1765373385.570462,25204,2.874025821685791
1765373386.68281,25206,2.831697940826416
1765373388.673255,25214,2.8735578060150146
1765373396.189152,25258,2.844792127609253
1765373403.346327,25330,2.5144989490509033
1765373403.431166,25331,2.474712371826172
1765373408.809046,25384,2.4023218154907227
1765373413.2892742,25418,2.4802358150482178
1765373414.651231,25433,2.5060534477233887
1765373424.6218581,25491,2.5734198093414307
1765373434.92893,25566,3.2044217586517334
1765373438.418302,25598,3.244649887084961
1765373446.018664,25607,3.3602042198181152
1765373447.376962,25615,3.2705814838409424
1765373451.9337559,25656,3.343806028366089
1765373454.631018,25684,2.977079153060913
1765373477.992248,25922,2.5482139587402344
1765373483.8937159,25992,2.7878315448760986
1765373492.2507489,26081,2.729625940322876
1765373496.5734248,26131,2.4613475799560547
1765373502.29162,26198,2.4254348278045654
1765373505.327753,26234,2.4894134998321533
1765373523.98913,26455,2.6409995555877686
1765373525.336525,26471,2.571352005004883
1765373529.099417,26515,2.58343243598938
1765373538.153354,26624,2.6985535621643066
1765373543.828387,26641,2.6522746086120605
1765373557.139234,26809,2.598186731338501
1765373568.181428,26946,2.689258098602295
1765373575.326221,27038,2.5085721015930176
1765373575.806952,27044,2.594987392425537
1765373582.2592561,27127,2.418213129043579
1765373584.2035751,27152,2.3867990970611572
1765373612.089709,27507,2.846951484680176
1765373633.4932008,27723,2.6905107498168945
1765373644.673773,27856,2.74353289604187
1765373647.326623,27888,2.692164659500122
1765373650.185332,27923,2.7329814434051514
1765373658.034903,28016,2.797530174255371
1765373665.0506508,28100,2.7205474376678467
1765373682.0541031,28307,2.7031147480010986
1765373698.777992,28473,2.6910972595214844
1765373732.3744771,28760,2.5658185482025146
1765373736.2934241,28811,2.6799027919769287
1765373739.3617768,28850,2.6214632987976074
1765373739.685174,28854,2.6939074993133545
1765373746.420137,28932,2.7100961208343506
1765373748.932065,28963,2.9829156398773193
1765373749.421588,28968,2.971755266189575
1765373764.141515,29121,2.69222092628479
1765373765.9509819,29137,2.5888044834136963
1765373771.232955,29190,2.6158621311187744
1765373778.4499002,29275,2.6462371349334717
1765373779.821501,29292,2.6338016986846924
1765373783.0901818,29332,2.861499786376953
1765373784.4836118,29349,2.989556074142456
1765373785.419619,29361,2.9859864711761475
1765373789.7093272,29415,2.859220266342163
1765373793.512578,29464,2.901852607727051
1765373802.686317,29581,2.5027859210968018
1765373816.232954,29701,2.8006913661956787
1765373821.273983,29761,2.8525216579437256
1765373825.576015,29801,2.53700852394104
1765373829.9886248,29850,2.4334466457366943
1765373841.401833,29924,2.5367085933685303
1765373843.452379,29940,2.5978379249572754
1765373860.014509,30110,2.5625805854797363
1765373860.6425338,30115,2.570579767227173
1765373890.77988,30393,2.767958164215088
1765373893.395301,30420,2.6279890537261963
1765373899.445697,30468,2.7597110271453857
1765373903.490726,30507,2.646569013595581
1765373904.410311,30517,2.7202892303466797
1765373906.508398,30536,2.4548821449279785
1765373915.000291,30619,2.441971778869629
1765373936.287696,30745,2.6353447437286377
1765373945.840849,30838,2.743739604949951
1765373951.659916,30911,2.5779716968536377
1765373955.5175118,30970,2.704977512359619
1765373956.4130518,30979,2.6460061073303223
1765373957.567869,30997,2.5627315044403076
1765373962.14078,31070,2.412123680114746
1765373965.703558,31130,2.6631741523742676
1765373967.534131,31161,2.7815749645233154
1765373970.138137,31201,2.7075977325439453
1765373970.7699049,31209,2.700209856033325
1765373981.724122,31380,2.7838282585144043
1765373982.42821,31392,2.826838254928589
1765373985.1285388,31433,2.55117130279541
1765373988.4492831,31477,2.623640537261963
1765374003.37147,31676,2.634620428085327
1765374020.081744,31825,2.549236536026001
1765374026.1830668,31903,2.458103895187378
1765374042.883133,32117,2.6061336994171143
1765374056.97902,32312,2.5163519382476807
1765374057.039187,32313,2.464904546737671
1765374057.858033,32325,2.5672571659088135
1765374057.92379,32326,2.57086443901062
1765374064.319377,32403,2.8342278003692627
1765374083.47949,32642,2.540114164352417
1765374091.3780491,32768,2.626499652862549
