Wall time,Step,Value
1765371551.835884,4363,2.4577736854553223
1765371552.0626361,4366,2.490190267562866
1765371554.9477172,4409,2.4731225967407227
1765371556.7908218,4436,2.4148387908935547
1765371561.942745,4515,2.487886905670166
1765371565.9886541,4580,2.4673209190368652
1765371570.492675,4655,2.3363289833068848
1765371570.549808,4656,2.3363289833068848
1765371581.6013498,4830,2.2317380905151367
1765371589.028955,4936,2.6148736476898193
1765371594.374954,5024,2.7654199600219727
1765371596.8194602,5058,2.6661252975463867
1765371597.7799098,5071,2.6374452114105225
1765371600.16348,5105,2.4758286476135254
1765371614.646386,5257,2.8852241039276123
1765371625.234051,5422,2.507434844970703
1765371626.9979231,5449,2.5383412837982178
1765371627.2921479,5454,2.4544551372528076
1765371630.9041111,5508,2.753718614578247
1765371635.786768,5580,2.500046730041504
1765371639.254532,5631,2.649232864379883
1765371647.535052,5752,2.6046252250671387
1765371655.263916,5865,2.5400609970092773
1765371656.22963,5881,2.5784032344818115
1765371663.968054,5996,2.4025793075561523
1765371667.6957939,6052,2.238436460494995
1765371671.972149,6117,2.3907833099365234
1765371689.5296419,6303,2.6946866512298584
1765371690.166241,6313,2.6372599601745605
1765371698.359591,6431,2.628293752670288
1765371699.2432609,6445,2.5370874404907227
1765371702.866827,6497,2.481010675430298
1765371718.936059,6726,2.4127182960510254
1765371723.008536,6775,2.7462151050567627
1765371723.098049,6776,2.7786672115325928
1765371727.172766,6835,2.609687089920044
1765371727.524193,6841,2.349618911743164
1765371728.71019,6859,2.5005581378936768
1765371729.795889,6875,2.5537312030792236
1765371736.146286,6961,2.4349474906921387
1765371736.4788742,6965,2.4560739994049072
1765371742.717612,7060,2.6227126121520996
1765371745.806429,7108,2.2404165267944336
1765371748.588298,7145,2.4179553985595703
1765371761.687597,7265,2.5737791061401367
1765371767.076705,7339,2.7301604747772217
1765371772.506329,7415,2.6360151767730713
1765371780.4422631,7533,2.529231071472168
1765371781.417359,7547,2.5973258018493652
1765371784.88297,7578,2.5338504314422607
1765371793.0230038,7685,2.7333433628082275
1765371794.118376,7702,2.990349292755127
1765371806.562787,7878,2.5456972122192383
1765371807.187669,7886,2.510422706604004
1765371809.336222,7917,2.5409164428710938
1765371812.250964,7957,2.605710983276367
1765371820.038933,8064,2.491896152496338
1765371823.834074,8121,2.573559045791626
1765371823.9123042,8122,2.5635809898376465
1765371839.37742,8277,2.6399741172790527
1765371846.6957262,8371,2.6496617794036865
1765371847.131972,8378,2.761070489883423
1765371851.10991,8441,2.643979549407959
1765371855.4147499,8507,2.5226731300354004
1765371863.476322,8618,2.4797351360321045
1765371865.7341282,8653,2.4941577911376953
1765371870.0649269,8722,2.616532564163208
1765371875.444761,8804,2.6429741382598877
1765371876.692121,8823,2.3999695777893066
1765371877.7097988,8837,2.608536958694458
1765371880.191387,8873,2.5068798065185547
1765371882.301522,8904,2.5186715126037598
1765371885.7987552,8957,2.5192930698394775
1765371887.917993,8989,2.549564838409424
1765371891.300951,9039,2.2960867881774902
1765371902.428389,9206,2.71018123626709
1765371910.2831402,9261,2.7394790649414062
1765371912.8865962,9299,2.6588852405548096
1765371914.7519832,9325,2.731571912765503
1765371919.552194,9395,2.6103131771087646
1765371920.158139,9402,2.5818216800689697
1765371920.3674428,9405,2.5785105228424072
1765371921.457258,9418,2.476763963699341
1765371929.113177,9537,2.381521701812744
1765371940.954265,9675,2.6009409427642822
1765371943.723626,9709,2.6940360069274902
1765371944.8640158,9726,2.642622232437134
1765371949.1493042,9781,2.7392489910125732
1765371957.501558,9877,2.725318431854248
1765371966.208351,9992,2.5059115886688232
1765371976.314371,10118,2.4854507446289062
1765371979.5999181,10164,2.7727043628692627
1765371983.217652,10208,2.726600408554077
1765371984.1530519,10218,2.6793856620788574
1765371992.337162,10264,2.3680105209350586
1765371999.732223,10376,2.5510079860687256
1765372009.91093,10523,2.6761112213134766
1765372010.7833111,10536,2.729802131652832
1765372015.234317,10600,2.676448345184326
1765372016.983983,10626,2.7024431228637695
1765372017.482434,10634,2.784363031387329
1765372030.2308512,10818,2.425034284591675
1765372031.13081,10831,2.474482536315918
1765372033.638859,10865,2.7888245582580566
1765372039.039618,10944,2.6392691135406494
1765372039.54562,10951,2.6080663204193115
1765372040.065791,10959,2.6008694171905518
1765372040.413088,10964,2.5437018871307373
1765372042.105128,10989,2.5338804721832275
1765372046.41952,11051,2.4742064476013184
1765372046.819239,11057,2.4686646461486816
1765372056.3647082,11191,2.394653081893921
1765372056.816155,11197,2.3891282081604004
1765372070.8752902,11337,2.6455323696136475
1765372072.976495,11368,2.5356976985931396
1765372076.70794,11419,2.735250234603882
1765372087.033601,11564,2.3646273612976074
1765372091.17315,11627,2.552345037460327
1765372098.540643,11736,2.6810691356658936
1765372100.388622,11763,2.7548069953918457
1765372103.1000462,11803,2.5132076740264893
1765372104.0520298,11817,2.513875961303711
1765372107.627914,11871,2.47930908203125
1765372117.718152,12023,2.7986018657684326
1765372120.210598,12063,2.64949107170105
1765372125.815789,12149,2.6540687084198
1765372127.8244789,12180,2.72078275680542
1765372131.4146402,12228,2.6826679706573486
1765372147.418487,12410,2.80301570892334
1765372154.557773,12511,2.8488783836364746
1765372159.992343,12589,2.6599113941192627
1765372160.2356858,12593,2.662943124771118
1765372168.86183,12711,2.657463312149048
1765372170.6169322,12735,2.4725873470306396
1765372172.4193192,12762,2.6060237884521484
1765372175.261559,12805,2.638479471206665
1765372187.0042539,12956,2.493712902069092
1765372189.181698,12982,2.4287924766540527
1765372192.561366,13023,2.439235210418701
1765372193.376535,13033,2.570765733718872
1765372196.91577,13077,2.572483539581299
1765372203.4297369,13147,2.8248629570007324
1765372208.538114,13203,2.910266876220703
1765372211.31954,13237,2.7102913856506348
1765372223.96095,13332,2.5439088344573975
1765372249.179926,13628,2.525726556777954
1765372250.467873,13641,2.4564549922943115
1765372253.707903,13678,2.4656715393066406
1765372255.0379899,13695,2.623204469680786
1765372256.25552,13710,2.6457762718200684
1765372261.045088,13766,2.7357017993927
1765372269.109499,13862,2.5497887134552
1765372270.0908182,13874,2.5325729846954346
1765372274.096388,13920,2.557178020477295
1765372275.617198,13937,2.5358383655548096
1765372281.118583,13997,2.5987510681152344
1765372283.175282,14021,2.5765323638916016
1765372285.8501382,14049,2.6539666652679443
1765372288.363816,14078,2.845102548599243
1765372299.103384,14199,2.701415777206421
1765372302.936227,14246,2.9095568656921387
1765372317.363801,14365,2.7849388122558594
1765372320.8989062,14400,2.848081588745117
1765372322.808278,14422,2.757061719894409
1765372323.202163,14426,2.8698344230651855
1765372328.4237618,14484,2.501432418823242
1765372336.321459,14566,2.5792994499206543
1765372341.041022,14621,2.4851856231689453
1765372342.401657,14636,2.497950792312622
1765372358.972873,14835,2.769411563873291
1765372360.226998,14849,2.680023431777954
1765372368.392041,14942,2.5821914672851562
1765372370.355586,14964,2.4979820251464844
1765372373.935195,14991,2.5355701446533203
1765372374.099126,14993,2.5637102127075195
1765372386.632869,15111,2.6711342334747314
1765372388.974862,15134,2.5703115463256836
1765372392.345411,15169,2.65751051902771
1765372401.185001,15261,2.743952751159668
1765372415.620666,15374,3.0391063690185547
1765372420.0577621,15422,2.6754395961761475
1765372420.156805,15423,2.6438987255096436
1765372423.869416,15463,2.7421646118164062
1765372436.493365,15606,2.715005397796631
1765372437.569994,15618,2.7482430934906006
1765372438.309161,15626,2.6494028568267822
1765372440.7188601,15651,2.5906152725219727
1765372448.768151,15742,2.8326616287231445
1765372449.355134,15748,2.8440394401550293
1765372457.896503,15847,2.5900933742523193
1765372464.390847,15915,2.4300429821014404
1765372465.480802,15928,2.5050573348999023
1765372481.659683,16106,2.6704928874969482
1765372503.456361,16294,2.6832592487335205
1765372511.838861,16365,2.6058294773101807
1765372534.141402,16558,2.664699077606201
1765372543.8753002,16668,2.8589494228363037
1765372547.094313,16708,2.6456985473632812
1765372548.7242,16730,2.682497978210449
1765372548.858707,16732,2.5999741554260254
1765372551.626025,16765,2.4876139163970947
1765372551.806407,16767,2.5415334701538086
1765372553.163881,16782,2.5133228302001953
1765372566.8180952,16933,2.597470283508301
1765372589.80928,17134,2.7643492221832275
1765372597.237492,17189,2.5980489253997803
1765372597.853921,17198,2.6346635818481445
1765372602.8346088,17262,2.760023355484009
1765372615.392917,17382,2.7231433391571045
1765372615.7594292,17386,2.6652002334594727
1765372633.378956,17509,2.734814167022705
1765372636.5928938,17543,2.742497682571411
1765372639.606057,17565,2.54577898979187
1765372648.537271,17638,2.8246967792510986
1765372662.761256,17777,2.748063564300537
1765372677.937752,17930,2.404881000518799
1765372679.984003,17945,2.417419672012329
1765372693.489182,18087,2.3298966884613037
1765372696.585805,18119,2.4878506660461426
1765372696.836054,18122,2.511613368988037
1765372696.921424,18123,2.474257707595825
1765372697.9394822,18135,2.4755756855010986
1765372710.338548,18266,2.4376158714294434
1765372712.344382,18289,2.509821653366089
1765372715.740214,18327,2.5501835346221924
1765372720.551887,18373,2.6136186122894287
1765372722.681996,18399,2.616300344467163
1765372725.390047,18432,2.6269137859344482
1765372742.802552,18562,2.575805187225342
1765372746.048976,18600,2.688591480255127
1765372747.280662,18615,2.5686306953430176
1765372773.742319,18779,2.7211766242980957
1765372783.610322,18878,2.6782124042510986
1765372785.128611,18893,2.720703601837158
1765372790.268628,18948,2.790590763092041
1765372794.977939,18999,2.763096809387207
1765372808.747658,19137,2.802994728088379
1765372820.26768,19264,2.6115055084228516
1765372820.437619,19266,2.6622142791748047
1765372821.2826428,19276,2.61842679977417
1765372827.118953,19342,2.6051883697509766
1765372828.914602,19362,2.5422236919403076
1765372834.248054,19423,2.665360689163208
1765372844.412103,19482,2.5331549644470215
1765372848.0913448,19521,2.4731345176696777
1765372853.106682,19576,2.543145179748535
1765372878.773796,19833,2.7463784217834473
1765372884.396203,19895,2.917069435119629
1765372885.157407,19904,2.8441379070281982
1765372888.38942,19941,2.5513832569122314
1765372892.949034,19994,2.4315719604492188
1765372900.2961578,20076,2.608788251876831
1765372900.553941,20079,2.6445746421813965
1765372904.1504169,20119,2.7349472045898438
1765372907.241334,20147,2.69769549369812
1765372908.402039,20156,2.5952470302581787
1765372920.1892312,20261,2.631425619125366
1765372923.218169,20288,2.5472495555877686
1765372939.584908,20467,2.649420976638794
1765372939.781642,20469,2.6863534450531006
1765372947.292195,20501,2.7887589931488037
1765372951.906654,20553,2.7041726112365723
1765372958.3864691,20625,2.3411552906036377
1765372960.800075,20652,2.4758429527282715
1765372961.026602,20654,2.5364644527435303
1765372962.1953862,20666,2.5385794639587402
1765372963.503895,20680,2.584601879119873
1765372968.476746,20734,2.752882957458496
1765372971.454963,20768,2.832430362701416
1765372987.672617,20954,2.6040120124816895
1765372989.69051,20977,2.5225062370300293
1765372990.800807,20990,2.577897787094116
1765373001.6687648,21106,2.5406534671783447
1765373002.88673,21120,2.589663028717041
1765373007.8376992,21177,2.5919899940490723
1765373008.03162,21179,2.6137819290161133
1765373020.362721,21313,2.7878196239471436
1765373052.9069629,21588,2.602248430252075
1765373058.170945,21647,2.8231332302093506
1765373059.5692139,21663,2.7947418689727783
1765373084.16544,21918,2.633504629135132
1765373093.5837598,22023,2.896294116973877
1765373094.467934,22033,2.969143867492676
1765373096.0207639,22051,2.964517116546631
1765373104.9946601,22146,2.4310879707336426
1765373106.328149,22160,2.5044853687286377
1765373113.293684,22233,2.6078646183013916
1765373115.5700061,22255,2.8290586471557617
1765373115.8409832,22257,2.863248586654663
1765373118.6125581,22282,2.8272743225097656
1765373130.249999,22389,2.746600866317749
1765373141.084212,22484,2.616609573364258
1765373141.711298,22490,2.5822274684906006
1765373142.057499,22494,2.5863311290740967
1765373152.2981162,22554,2.403294324874878
1765373153.998305,22572,2.3471286296844482
1765373156.977348,22595,2.4691085815429688
1765373158.063217,22607,2.450911045074463
1765373159.9755368,22630,2.4868226051330566
1765373176.5106719,22821,2.481912136077881
1765373180.071656,22863,2.5476529598236084
1765373192.023044,23001,2.6489319801330566
1765373199.323849,23092,2.584986925125122
1765373203.987367,23149,2.44425892829895
1765373206.0147982,23173,2.730055570602417
1765373213.6604748,23266,2.57118821144104
1765373218.1771479,23318,2.6647727489471436
1765373227.244234,23427,2.7143797874450684
1765373236.818582,23541,2.923668384552002
1765373264.09287,23782,2.637286424636841
1765373278.490804,23936,2.667556047439575
1765373281.684263,23970,2.448457956314087
1765373282.090687,23974,2.4505414962768555
1765373296.272495,24127,2.5064709186553955
1765373308.728499,24259,2.4127860069274902
1765373309.581934,24268,2.624098539352417
1765373314.5778172,24319,3.072892427444458
1765373316.98669,24344,3.027463912963867
1765373320.374688,24376,2.8741235733032227
1765373321.059432,24383,2.8935978412628174
1765373328.5759869,24461,2.8437204360961914
1765373337.4230149,24556,2.6704235076904297
1765373338.8386219,24570,2.7481353282928467
1765373348.1536489,24623,3.093278408050537
1765373361.049184,24774,2.4424245357513428
1765373373.554111,24899,2.624675750732422
1765373383.610257,24952,2.5755903720855713
1765373388.8969312,24968,2.6297929286956787
1765373406.926656,25113,2.533872127532959
1765373411.7682922,25150,2.659721612930298
1765373415.9706209,25188,2.7287700176239014
1765373417.848528,25204,2.645885467529297
1765373418.3663082,25206,2.665426254272461
1765373421.2478669,25214,2.644669532775879
1765373427.829676,25258,2.560302495956421
1765373437.4803798,25330,2.679215431213379
1765373437.565721,25331,2.6873273849487305
1765373444.226727,25384,2.922116756439209
1765373449.0693471,25418,2.943558692932129
1765373450.7071161,25433,2.9821054935455322
1765373456.311427,25491,3.069641590118408
1765373464.679586,25566,2.7938859462738037
1765373467.3484302,25598,2.515293836593628
1765373473.256125,25607,2.545164108276367
1765373473.966982,25615,2.664937973022461
1765373477.972395,25656,2.6940555572509766
1765373480.472288,25684,2.798499345779419
1765373502.936949,25922,2.6674177646636963
1765373509.125967,25992,2.6100409030914307
1765373517.562474,26081,2.7152915000915527
1765373522.0553422,26131,2.7842867374420166
1765373528.0707672,26198,2.6333532333374023
1765373531.3002272,26234,2.736485719680786
1765373550.786966,26455,2.898099184036255
1765373552.1766431,26471,2.910806179046631
1765373555.894623,26515,2.7548344135284424
1765373565.3525782,26624,2.600919723510742
1765373571.128265,26641,2.618635654449463
1765373585.1757078,26809,2.3367555141448975
1765373596.589277,26946,2.6049346923828125
1765373604.2755048,27038,2.676950693130493
1765373604.753209,27044,2.530776023864746
1765373611.513497,27127,2.8008172512054443
1765373613.5636601,27152,2.693692207336426
1765373643.277944,27507,2.695983409881592
1765373666.4383738,27723,2.8042778968811035
1765373677.9983912,27856,2.696164608001709
1765373680.7673228,27888,2.7408034801483154
1765373684.088908,27923,2.4026272296905518
1765373695.3626938,28016,2.6945676803588867
1765373703.224641,28100,2.531827688217163
1765373724.9496331,28307,2.6886343955993652
1765373741.899713,28473,2.6567418575286865
1765373776.057523,28760,2.6785099506378174
1765373780.4120672,28811,2.6023004055023193
1765373783.5607538,28850,2.6060619354248047
1765373783.870379,28854,2.5624327659606934
1765373790.191366,28932,2.793630599975586
1765373792.632159,28963,2.7320730686187744
1765373793.0638201,28968,2.7879230976104736
1765373805.427788,29121,2.5532338619232178
1765373806.729171,29137,2.5461044311523438
1765373810.93349,29190,2.5365548133850098
1765373817.929554,29275,2.6525673866271973
1765373819.44466,29292,2.595203161239624
1765373823.495738,29332,2.8434321880340576
1765373825.9209878,29349,2.797560453414917
1765373827.025252,29361,2.6741385459899902
1765373832.253769,29415,2.564972400665283
1765373842.138297,29464,2.5542173385620117
1765373854.7550342,29581,2.6873929500579834
1765373874.343244,29701,2.420564651489258
1765373883.0040488,29761,2.592625141143799
1765373887.6245608,29801,2.507746696472168
1765373892.747914,29850,2.396078586578369
1765373902.429825,29924,2.6794891357421875
1765373904.320162,29940,2.5537657737731934
1765373924.539936,30110,2.598853588104248
1765373925.026242,30115,2.569334030151367
1765373956.1460302,30393,2.61156964302063
1765373958.465576,30420,2.495508909225464
1765373961.939626,30468,2.725238561630249
1765373964.810902,30507,2.796664237976074
1765373965.470363,30517,2.686399221420288
1765373966.821252,30536,2.5520853996276855
1765373973.4635258,30619,2.6460797786712646
1765373988.0598888,30745,2.6499884128570557
1765373996.260635,30838,2.8714582920074463
1765374003.721963,30911,2.9074645042419434
1765374009.322911,30970,2.9250223636627197
1765374010.16894,30979,2.6634089946746826
1765374011.848704,30997,2.7059404850006104
1765374018.4889758,31070,2.735166549682617
1765374024.130293,31130,2.622889280319214
1765374026.549883,31161,2.614018201828003
1765374030.5062568,31201,2.7890589237213135
1765374031.24058,31209,2.8127355575561523
1765374045.061654,31380,2.6506433486938477
1765374046.0256598,31392,2.764618396759033
1765374049.3179672,31433,2.9673585891723633
1765374052.74068,31477,2.8914108276367188
1765374070.4200718,31676,2.556650400161743
1765374087.3364842,31825,2.8664395809173584
1765374092.3765252,31903,3.1904451847076416
1765374102.541646,32117,2.5449249744415283
1765374110.4951942,32312,2.5422048568725586
1765374110.529223,32313,2.4566307067871094
1765374110.992925,32325,2.6178600788116455
1765374111.043681,32326,2.624624490737915
1765374113.777063,32403,2.6715190410614014
1765374122.862176,32642,2.7007219791412354
1765374127.603115,32768,2.5924007892608643
