=== Top 100 by cumulative time ===
Wed Dec  3 13:06:09 2025    runv26.prof

         2594633961 function calls (2277966005 primitive calls) in 1657.263 seconds

   Ordered by: cumulative time
   List reduced from 15468 to 100 due to restriction <100>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
                                                                    1    0.000    0.000  _decomp_svd.py:1(<module>)
                                                                    1    0.000    0.000  _decomposition_utils.py:1(<module>)
                                                                    1    0.000    0.004  _decorator.py:1(<module>)
                                                                    1    0.000    0.000  _decorators.py:1(<module>)
                                                                    1    0.000    0.006  _defines.py:1(<module>)
                                                                    1    0.000    0.005  _delegation.py:1(<module>)
                                                                    1    0.000    0.000  _delegators.py:1(<module>)
                                                                    1    0.000    0.000  _device.py:1(<module>)
                                                                    1    0.000    0.000  _dia.py:1(<module>)
                                                                    1    0.000    0.001  _differentiable_functions.py:1(<module>)
                                                                    1    0.000    0.003  _differentialevolution.py:1(<module>)
                                                                    1    0.000    0.000  _digraph.py:1(<module>)
                                                                    1    0.000    0.006  _direct_py.py:1(<module>)
                                                                    1    0.000    0.000  _directory_reader.py:1(<module>)
                                                                    1    0.000    0.028  _discrete_distns.py:1(<module>)
                                                                    1    0.000    0.001  _discretization.py:1(<module>)
                                                                    1    0.000    0.003  _dispatch.py:1(<module>)
                                                                    1    0.000    0.087  _dispatcher.py:1(<module>)
                                                                    1    0.000    0.000  _dist_ver.py:1(<module>)
                                                                    1    0.000    0.045  _distn_infrastructure.py:1(<module>)
                                                                    1    0.000    0.000  _distr_params.py:1(<module>)
                                                                    1    0.000    0.020  _distribution_infrastructure.py:1(<module>)
                                                                    3    0.000    0.000  _distributor_init.py:1(<module>)
                                                                    1    0.000    0.000  _docs.py:1(<module>)
                                                                    1    0.000    0.000  _docscrape.py:1(<module>)
                                                                    1    0.000    0.000  _dok.py:1(<module>)
                                                                    1    0.000    0.157  _dtensor_spec.py:1(<module>)
                                                                    1    0.000    0.000  _dtype.py:1(<module>)
                                                                    1    0.000    0.000  _dtype_abbrs.py:1(<module>)
                                                                    1    0.000    0.000  _dtype_ctypes.py:1(<module>)
                                                                    1    0.000    0.004  _dtype_like.py:1(<module>)
                                                                    1    0.000    0.000  _dtypes.py:1(<module>)
                                                                    1    0.000    0.001  _dtypes_impl.py:1(<module>)
                                                                    1    0.000    0.001  _dual_annealing.py:1(<module>)
                                                                    1    0.000    0.000  _dynamic_shapes.py:1(<module>)
                                                                    1    0.000    0.000  _dynamism.py:1(<module>)
                                                                    1    0.000    0.000  _dynamo_utils.py:1(<module>)
                                                                    1    0.000    0.000  _einsum_strategy.py:1(<module>)
                                                                    1    0.000    0.000  _elementwise_iterative_method.py:1(<module>)
                                                                    1    0.000    0.006  _ellip_harm.py:1(<module>)
                                                                    1    0.000    0.002  _embedding.py:1(<module>)
                                                                    1    0.000    0.001  _embedding_ops.py:1(<module>)
                                                                    1    0.000    0.000  _encode.py:1(<module>)
                                                                    1    0.000    0.000  _encoded_words.py:1(<module>)
                                                                    1    0.000    0.001  _encoders.py:1(<module>)
                                                                    1    0.000    0.000  _endian.py:1(<module>)
                                                                    1    0.000    0.002  _entropy.py:1(<module>)
                                                                    1    0.000    0.000  _environment.py:1(<module>)
                                                                    3    0.000    0.000  _exceptions.py:1(<module>)
                                                                    1    0.000    0.000  _exec_order_utils.py:1(<module>)
                                                                    1    0.000    0.000  _expired_attrs_2_0.py:1(<module>)
                                                                    1    0.000    0.000  _expm_frechet.py:1(<module>)
                                                                    1    0.000    0.000  _expm_multiply.py:1(<module>)
                                                                    1    0.000    0.005  _exporter_legacy.py:1(<module>)
                                                                    1    0.000    0.000  _exposed_in.py:1(<module>)
                                                                    1    0.000    0.000  _extract.py:1(<module>)
                                                                    1    0.000    0.000  _factories.py:1(<module>)
                                                                    1    0.000    0.004  _fake_tensor_utils.py:1(<module>)
                                                                    2    0.000    0.000  _fft.py:1(<module>)
                                                                    1    0.000    0.000  _fftlog.py:1(<module>)
                                                                    1    0.000    0.000  _fftlog_backend.py:1(<module>)
                                                                    1    0.000    0.015  _filters.py:1(<module>)
                                                                    1    0.000    0.000  _finite_differences.py:1(<module>)
                                                                    1    0.000    0.002  _fit.py:1(<module>)
                                                                    1    0.000    0.000  _fitpack2.py:1(<module>)
                                                                    1    0.000    0.014  _fitpack_impl.py:1(<module>)
                                                                    1    0.000    0.022  _fitpack_py.py:1(<module>)
                                                                    1    0.000    0.000  _fitpack_repro.py:1(<module>)
                                                                    1    0.000    0.001  _flag.py:1(<module>)
                                                                    1    0.000    0.001  _flagvalues.py:1(<module>)
                                                                    1    0.000    0.207  _flat_param.py:1(<module>)
                                                                    1    0.000    0.000  _foreach_utils.py:1(<module>)
                                                                    1    0.000    0.000  _fourier.py:1(<module>)
                                                                    1    0.000    0.005  _freeze.py:1(<module>)
                                                                    1    0.000    0.001  _fsdp_api.py:1(<module>)
                                                                    1    0.000    0.004  _fsdp_collectives.py:1(<module>)
                                                                    1    0.000    0.001  _fsdp_common.py:1(<module>)
                                                                    1    0.000    0.199  _fsdp_extensions.py:1(<module>)
                                                                    1    0.000    0.005  _fsdp_init.py:1(<module>)
                                                                    1    0.000    0.002  _fsdp_param.py:1(<module>)
                                                                    1    0.000    0.004  _fsdp_param_group.py:1(<module>)
                                                                    1    0.000    0.005  _fsdp_state.py:1(<module>)
                                                                    1    0.000    0.009  _fully_shard.py:1(<module>)
                                                                    3    0.000    0.004  _funcs.py:1(<module>)
                                                                    1    0.000    0.000  _funcs_impl.py:1(<module>)
                                                                    1    0.000    0.001  _function_base_impl.py:1(<module>)
                                                                    1    0.000    0.001  _function_transformer.py:1(<module>)
                                                                    1    0.000    0.000  _functional.py:1(<module>)
                                                                    1    0.000    0.023  _functional_collectives.py:1(<module>)
                                                                    1    0.000    0.000  _functional_collectives_impl.py:1(<module>)
                                                                    2    0.000    0.000  _functions.py:1(<module>)
                                                                    2    0.000    0.000  _functools.py:1(<module>)
                                                                    1    0.000    0.000  _fuser.py:1(<module>)
                                                                    1    0.000    0.000  _gauss_kronrod.py:1(<module>)
                                                                    1    0.000    0.000  _gauss_legendre.py:1(<module>)
                                                                    1    0.000    0.000  _gcrotmk.py:1(<module>)
                                                                    1    0.000    0.000  _generated_version.py:1(<module>)
                                                                    1    0.000    0.000  _genz_malik.py:1(<module>)
                                                                    1    0.000    0.022  _geometric_slerp.py:1(<module>)
                                                                    1    0.000    0.000  _getlimits.py:1(<module>)
                                                                    2    0.000    0.002  _globals.py:1(<module>)
                                                                    1    0.000    0.006  _guards.py:1(<module>)
                                                                    2    0.000    0.009  _helper.py:1(<module>)
                                                                    4    0.000    0.004  _helpers.py:1(<module>)
                                                                    1    0.000    0.000  _hessian_update_strategy.py:1(<module>)
                                                                    1    0.000    0.036  _highs_wrapper.py:1(<module>)
                                                                    1    0.000    0.000  _histograms_impl.py:1(<module>)
                                                                    1    0.000    0.000  _hook_iterator.py:1(<module>)
                                                                    1    0.000    0.000  _huber.py:1(<module>)
                                                                    1    0.000    0.004  _hypotests.py:1(<module>)
                                                                    1    0.000    0.008  _impl.py:1(<module>)
                                                                    1    0.000    0.000  _import_utils.py:1(<module>)
                                                                    1    0.000    0.000  _importlib.py:1(<module>)
                                                                    1    0.000    0.000  _index.py:1(<module>)
                                                                    1    0.000    0.023  _index_tricks_impl.py:1(<module>)
                                                                    1    0.000    0.017  _indexing.py:1(<module>)
                                                                    2    0.000    0.000  _info.py:1(<module>)
                                                                    1    0.000    0.005  _init_utils.py:1(<module>)
                                                                    1    0.000    0.000  _input_validation.py:1(<module>)
                                                                    1    0.000    0.000  _inspect.py:1(<module>)
                                                                    1    0.000    0.000  _interface.py:1(<module>)
                                                                    4    0.000    0.008  _internal.py:1(<module>)
                                                                    1    0.000    0.000  _internals.py:1(<module>)
                                                                    1    0.000    0.038  _interpolate.py:1(<module>)
                                                                    1    0.000    0.001  _interpolation.py:1(<module>)
                                                                    1    0.000    0.005  _invoke_quant.py:1(<module>)
                                                                    1    0.000    0.000  _io.py:1(<module>)
                                                                    1    0.000    0.000  _iotools.py:1(<module>)
                                                                    1    0.000    0.000  _ir_passes.py:1(<module>)
                                                                    1    0.000    0.000  _ir_utils.py:1(<module>)
                                                                    1    0.000    0.000  _isocbind.py:1(<module>)
                                                                    1    0.000    0.006  _isotonic.py:1(<module>)
                                                                    2    0.000    0.000  _itertools.py:1(<module>)
                                                                    1    0.000    0.068  _jit_internal.py:1(<module>)
                                                                    1    0.000    0.017  _json.py:1(<module>)
                                                                    1    0.000    0.007  _kde.py:1(<module>)
                                                                    1    0.000    0.006  _kdtree.py:1(<module>)
                                                                    1    0.000    0.000  _ksstats.py:1(<module>)
                                                                    1    0.000    0.000  _label.py:1(<module>)
                                                                    1    0.000    0.000  _lambertw.py:1(<module>)
                                                                    1    0.000    0.052  _laplacian.py:1(<module>)
                                                                    1    0.000    0.000  _lazy.py:1(<module>)
                                                                    1    0.000    0.012  _lazy_graph_module.py:1(<module>)
                                                                    1    0.000    0.000  _lazy_import.py:1(<module>)
                                                                    1    0.000    0.005  _lbfgsb_py.py:1(<module>)
                                                                    1    0.000    0.007  _least_angle.py:1(<module>)
                                                                    1    0.000    0.000  _lebedev.py:1(<module>)
                                                                    1    0.000    0.000  _legacy.py:1(<module>)
                                                                    1    0.000    0.008  _lil.py:1(<module>)
                                                                    1    0.000    0.000  _limiter_utils.py:1(<module>)
                                                                    3    0.000    0.019  _linalg.py:1(<module>)
                                                                    1    0.000    0.000  _linalg_utils.py:1(<module>)
                                                                    1    0.000    0.000  _linear_loss.py:1(<module>)
                                                                    1    0.000    0.001  _linesearch.py:1(<module>)
                                                                    1    0.000    0.074  _linprog.py:1(<module>)
                                                                    1    0.000    0.000  _linprog_doc.py:1(<module>)
                                                                    1    0.000    0.037  _linprog_highs.py:1(<module>)
                                                                    1    0.000    0.028  _linprog_ip.py:1(<module>)
                                                                    1    0.000    0.007  _linprog_rs.py:1(<module>)
                                                                    1    0.000    0.000  _linprog_simplex.py:1(<module>)
                                                                    1    0.000    0.027  _linprog_util.py:1(<module>)
                                                                    1    0.000    0.000  _lobpcg.py:1(<module>)
                                                                    1    0.000    0.032  _logistic.py:1(<module>)
                                                                    1    0.000    0.002  _logsumexp.py:1(<module>)
                                                                    1    0.000    0.000  _lowrank.py:1(<module>)
                                                                    1    0.000    0.000  _machar.py:1(<module>)
                                                                    1    0.000    0.000  _mangling.py:1(<module>)
                                                                    1    0.000    0.001  _mannwhitneyu.py:1(<module>)
                                                                    1    0.000    0.000  _mask.py:1(<module>)
                                                                    2    0.000    0.018  _matfuncs.py:1(<module>)
                                                                    1    0.000    0.006  _matfuncs_sqrtm.py:1(<module>)
                                                                    1    0.000    0.001  _math_ops.py:1(<module>)
                                                                    1    0.000    0.000  _matrix.py:1(<module>)
                                                                    1    0.000    0.000  _matrix_io.py:1(<module>)
                                                                    1    0.000    0.001  _matrix_ops.py:1(<module>)
                                                                    1    0.000    0.008  _measurements.py:1(<module>)
                                                                    1    0.000    0.010  _memmapping_reducer.py:1(<module>)
                                                                    1    0.000    0.004  _memory_profiler.py:1(<module>)
                                                                    1    0.000    0.003  _memory_viz.py:1(<module>)
                                                                    1    0.000    0.000  _meta.py:1(<module>)
                                                                    1    0.001    0.288  _meta_registrations.py:1(<module>)
                                                                    1    0.000    0.001  _metadata_requests.py:1(<module>)
                                                                    1    0.000    0.000  _methods.py:1(<module>)
                                                                    1    0.000    0.030  _mgc.py:1(<module>)
                                                                    1    0.000    0.000  _milp.py:1(<module>)
                                                                    1    0.000    0.035  _minimize.py:1(<module>)
                                                                    1    0.000    0.014  _minpack_py.py:1(<module>)
                                                                    2    0.000    0.019  _misc.py:1(<module>)
                                                                    1    0.000    0.000  _missing.py:1(<module>)
                                                                    1    0.000    0.000  _mixins.py:1(<module>)
                                                                    1    0.000    0.000  _mode_utils.py:1(<module>)
                                                                    1    0.000    0.000  _monitor.py:1(<module>)
                                                                    1    0.000    0.000  _monkeytype_config.py:1(<module>)
                                                                    1    0.000    0.023  _morestats.py:1(<module>)
                                                                    1    0.000    0.000  _morphology.py:1(<module>)
                                                                    1    0.000    0.002  _mstats_basic.py:1(<module>)
                                                                    1    0.000    0.000  _mstats_extras.py:1(<module>)
                                                                    1    0.000    0.001  _multicomp.py:1(<module>)
                                                                    1    0.000    0.000  _multiprocessing_helpers.py:1(<module>)
                                                                    1    0.000    0.000  _multiufuncs.py:1(<module>)
                                                                    1    0.000    0.011  _multivariate.py:1(<module>)
                                                                    1    0.000    0.000  _named_member_accessor.py:1(<module>)
                                                                    1    0.000    0.000  _namedtensor_internals.py:1(<module>)
                                                                    1    0.000    0.000  _nanfunctions_impl.py:1(<module>)
                                                                    1    0.000    0.000  _natype.py:1(<module>)
                                                                    1    0.000    0.000  _nbit.py:1(<module>)
                                                                    1    0.000    0.000  _nbit_base.py:1(<module>)
                                                                    1    0.000    0.002  _ndarray.py:1(<module>)
                                                                    1    0.000    0.008  _ndbspline.py:1(<module>)
                                                                    1    0.000    0.000  _ndgriddata.py:1(<module>)
                                                                    1    0.000    0.026  _ndimage_api.py:1(<module>)
                                                                    1    0.000    0.000  _nested_sequence.py:1(<module>)
                                                                    1    0.000    0.012  _new_distributions.py:1(<module>)
                                                                    1    0.000    0.000  _newton_solver.py:1(<module>)
                                                                    1    0.000    0.000  _ni_docstrings.py:1(<module>)
                                                                    1    0.000    0.000  _ni_support.py:1(<module>)
                                                                    1    0.000    0.006  _nnls.py:1(<module>)
                                                                    1    0.000    0.001  _nonlin.py:1(<module>)
                                                                    1    0.000    0.000  _norm.py:1(<module>)
                                                                    1    0.000    0.001  _normalizations.py:1(<module>)
                                                                    1    0.000    0.000  _normalize.py:1(<module>)
                                                                    1    0.000    0.006  _npyio_impl.py:1(<module>)
                                                                    1    0.000    0.005  _numdiff.py:1(<module>)
                                                                    1    0.000    0.121  _numeric_debugger.py:1(<module>)
                                                                    1    0.000    0.000  _odds_ratio.py:1(<module>)
                                                                    1    0.000    0.018  _ode.py:1(<module>)
                                                                    1    0.000    0.006  _odepack_py.py:1(<module>)
                                                                    1    0.000    0.000  _odfreader.py:1(<module>)
                                                                    1    0.000    0.000  _odswriter.py:1(<module>)
                                                                    1    0.000    0.000  _omp.py:1(<module>)
                                                                    1    0.000    0.000  _onenormest.py:1(<module>)
                                                                    1    0.000    0.000  _onnx_graph.py:1(<module>)
                                                                    1    0.000    0.001  _onnx_program.py:1(<module>)
                                                                    1    0.000    0.002  _op_schema.py:1(<module>)
                                                                    1    0.000    0.000  _openpyxl.py:1(<module>)
                                                                    2    0.000    0.009  _ops.py:1(<module>)
                                                                    1    0.000    0.003  _optim_utils.py:1(<module>)
                                                                    1    0.000    0.009  _optimize.py:1(<module>)
                                                                    1    0.000    0.000  _optional.py:1(<module>)
                                                                    1    0.000    0.000  _optional_dependencies.py:1(<module>)
                                                                    1    0.000    0.000  _ordered_set.py:1(<module>)
                                                                    1    0.000    0.212  _orthogonal.py:1(<module>)
                                                                    1    0.000    0.000  _osx_support.py:1(<module>)
                                                                    1    0.000    0.001  _output.py:1(<module>)
                                                                    1    0.000    0.000  _package_pickler.py:1(<module>)
                                                                    1    0.000    0.000  _package_unpickler.py:1(<module>)
                                                                    1    0.000    0.000  _pade.py:1(<module>)
                                                                    1    0.000    0.000  _page_trend_test.py:1(<module>)
                                                                    1    0.000    0.013  _parallel_backends.py:1(<module>)
                                                                    1    0.000    0.803  _param_validation.py:1(<module>)
                                                                    1    0.000    0.001  _parseaddr.py:1(<module>)
                                                                    1    0.000    0.001  _parser.py:1(<module>)
                                                                    1    0.000    0.016  _passive_aggressive.py:1(<module>)
                                                                    1    0.000    0.000  _pep440.py:1(<module>)
                                                                    1    0.000    0.000  _perceptron.py:1(<module>)
                                                                    1    0.000    0.044  _pickle.py:1(<module>)
                                                                    1    0.000    0.043  _plot.py:1(<module>)
                                                                    1    0.000    0.000  _plotting.py:1(<module>)
                                                                    1    0.000    0.000  _plotutils.py:1(<module>)
                                                                    1    0.000    0.006  _pocketfft.py:1(<module>)
                                                                    1    0.001    0.004  _pointwise_ops.py:1(<module>)
                                                                    1    0.000    0.001  _policybase.py:1(<module>)
                                                                    1    0.000    0.000  _polybase.py:1(<module>)
                                                                    1    0.000    0.000  _polyint.py:1(<module>)
                                                                    1    0.000    0.009  _polynomial.py:1(<module>)
                                                                    1    0.000    0.000  _polynomial_impl.py:1(<module>)
                                                                    1    0.000    0.000  _posix_reduction.py:1(<module>)
                                                                    1    0.000    0.000  _print_helpers.py:1(<module>)
                                                                    1    0.000    0.000  _print_versions.py:1(<module>)
                                                                    1    0.000    0.000  _probability_distribution.py:1(<module>)
                                                                    2    0.000    0.000  _procrustes.py:1(<module>)
                                                                    1    0.000    0.000  _proto_graph.py:1(<module>)
                                                                    1    0.000    0.012  _psosx.py:1(<module>)
                                                                    1    0.000    0.006  _psposix.py:1(<module>)
                                                                    1    0.000    0.000  _pytesttester.py:1(<module>)
                                                                    1    0.000    0.019  _python_dispatch.py:1(<module>)
                                                                    1    0.000    0.000  _pytorch_graph.py:1(<module>)
                                                                    2    0.000    0.032  _pytree.py:1(<module>)
                                                                    1    0.000    0.000  _pyxlsb.py:1(<module>)
                                                                    1    0.000    0.000  _qap.py:1(<module>)
                                                                    1    0.000    0.016  _qmc.py:1(<module>)
                                                                    1    0.000    0.000  _qmvnt.py:1(<module>)
                                                                    1    0.000    0.000  _quad_vec.py:1(<module>)
                                                                    1    0.000    0.006  _quadpack_py.py:1(<module>)
                                                                    1    0.000    0.000  _quadrature.py:1(<module>)
                                                                    1    0.000    0.000  _quantile.py:1(<module>)
                                                                    1    0.000    0.000  _random.py:1(<module>)
                                                                    1    0.000    0.000  _random_ops.py:1(<module>)
                                                                    1    0.000    0.000  _ranges.py:1(<module>)
                                                                    1    0.000    0.001  _ranking.py:1(<module>)
                                                                    1    0.000    0.000  _ransac.py:1(<module>)
                                                                    1    0.000    0.000  _rbf.py:1(<module>)
                                                                    1    0.000    0.007  _rbfinterp.py:1(<module>)
                                                                    1    0.000    0.000  _realtransforms.py:1(<module>)
                                                                    1    0.000    0.000  _realtransforms_backend.py:1(<module>)
                                                                    1    0.000    0.002  _recursive.py:1(<module>)
                                                                    1    0.000    0.000  _redistribute.py:1(<module>)
                                                                    1    0.000    0.000  _reduction.py:1(<module>)
                                                                    1    0.000    0.000  _reductions_impl.py:1(<module>)
                                                                    1    0.000    0.003  _registrations.py:1(<module>)
                                                                    1    0.000    0.000  _regression.py:1(<module>)
                                                                    1    0.000    0.000  _relative_risk.py:1(<module>)
                                                                    1    0.000    0.000  _remote_module_non_scriptable.py:1(<module>)
                                                                    1    0.000    0.000  _remove_effect_tokens_pass.py:1(<module>)
                                                                    1    0.000    0.027  _remove_redundancy.py:1(<module>)
                                                                    1    0.000    0.006  _resampling.py:1(<module>)
                                                                    1    0.000    0.000  _response.py:1(<module>)
                                                                    1    0.000    0.016  _rgi.py:1(<module>)
                                                                    1    0.000    0.001  _ridge.py:1(<module>)
                                                                    1    0.000    0.017  _root.py:1(<module>)
                                                                    1    0.000    0.006  _root_scalar.py:1(<module>)
                                                                    1    0.000    0.007  _rotation_groups.py:1(<module>)
                                                                    1    0.000    0.000  _rotation_spline.py:1(<module>)
                                                                    1    0.000    0.000  _runtime_utils.py:1(<module>)
                                                                    1    0.000    0.007  _sag.py:1(<module>)
                                                                    1    0.000    0.000  _scalars.py:1(<module>)
                                                                    1    0.001    0.002  _scimath_impl.py:1(<module>)
                                                                    1    0.000    0.005  _scorer.py:1(<module>)
                                                                    1    0.000    0.004  _script.py:1(<module>)
                                                                    1    0.000    0.002  _search.py:1(<module>)
                                                                    1    0.000    0.000  _semi_structured_conversions.py:1(<module>)
                                                                    1    0.000    0.000  _semi_structured_ops.py:1(<module>)
                                                                    1    0.000    0.001  _sensitivity_analysis.py:1(<module>)
                                                                    1    0.000    0.000  _serialization.py:1(<module>)
                                                                    1    0.000    0.000  _set_output.py:1(<module>)
                                                                    1    0.000    0.000  _sf_error.py:1(<module>)
                                                                    2    0.000    0.000  _shape.py:1(<module>)
                                                                    1    0.000    0.000  _shape_base_impl.py:1(<module>)
                                                                    1    0.000    0.178  _shard_utils.py:1(<module>)
                                                                    1    0.000    0.000  _sharding_prop.py:1(<module>)
                                                                    1    0.000    0.001  _shgo.py:1(<module>)
                                                                    1    0.000    0.006  _show_versions.py:1(<module>)
                                                                    1    0.000    0.000  _size_docs.py:1(<module>)
                                                                    1    0.000    0.127  _sketches.py:1(<module>)
                                                                    1    0.000    0.005  _slsqp_py.py:1(<module>)
                                                                    1    0.000    0.000  _solvers.py:1(<module>)
                                                                    1    0.000    0.000  _sources.py:1(<module>)
                                                                    1    0.000    0.000  _special_matrices.py:1(<module>)
                                                                    1    0.000    0.000  _special_sparse_arrays.py:1(<module>)
                                                                    1    0.000    0.000  _spectral.py:1(<module>)
                                                                    1    0.000    0.000  _spfun_stats.py:1(<module>)
                                                                    1    0.000    0.000  _spherical_bessel.py:1(<module>)
                                                                    1    0.000    0.006  _spherical_voronoi.py:1(<module>)
                                                                    1    0.000    0.002  _split.py:1(<module>)
                                                                    1    0.000    0.000  _sputils.py:1(<module>)
                                                                    1    0.000    0.000  _state.py:1(<module>)
                                                                    2    0.000    0.001  _state_dict_utils.py:1(<module>)
                                                                    1    0.000    0.000  _stats.py:1(<module>)
                                                                    1    0.000    0.000  _stats_mstats_common.py:1(<module>)
                                                                    1    0.001    0.572  _stats_py.py:1(<module>)
                                                                    1    0.000    0.000  _stdlib.py:1(<module>)
                                                                    1    0.000    0.016  _stochastic_gradient.py:1(<module>)
                                                                    1    0.000    0.000  _storage_docs.py:1(<module>)
                                                                    1    0.000    0.001  _store_backends.py:1(<module>)
                                                                    1    0.000    0.000  _stride_tricks_impl.py:1(<module>)
                                                                    1    0.000    0.000  _string_helpers.py:1(<module>)
                                                                    1    0.000    0.001  _strptime.py:1(<module>)
                                                                    2    0.000    0.000  _structures.py:1(<module>)
                                                                    1    0.000    0.009  _supervised.py:1(<module>)
                                                                    2    0.000    0.112  _support_alternative_backends.py:1(<module>)
                                                                    1    0.000    0.001  _survival.py:1(<module>)
                                                                    1    0.000    0.023  _svdp.py:1(<module>)
                                                                    1    0.000    0.026  _svds.py:1(<module>)
                                                                    1    0.000    0.007  _symbolic_impl.py:1(<module>)
                                                                    1    0.000    0.015  _symbolic_trace.py:1(<module>)
                                                                    1    0.000    0.000  _sysconfigdata__darwin_darwin.py:1(<module>)
                                                                    1    0.000    0.000  _table_schema.py:1(<module>)
                                                                    1    0.000    0.006  _tags.py:1(<module>)
                                                                    1    0.000    0.000  _tanhsinh.py:1(<module>)
                                                                    1    0.000    0.007  _target_encoder.py:1(<module>)
                                                                    1    0.000    0.002  _tensor.py:1(<module>)
                                                                    1    0.000    0.000  _tensor_docs.py:1(<module>)
                                                                    1    0.000    0.001  _tensor_ops.py:1(<module>)
                                                                    1    0.000    0.001  _tensor_str.py:1(<module>)
                                                                    1    0.000    0.000  _tester.py:1(<module>)
                                                                    1    0.000    0.000  _testutils.py:1(<module>)
                                                                    1    0.000    0.000  _text.py:1(<module>)
                                                                    1    0.000    0.000  _theil_sen.py:1(<module>)
                                                                    1    0.000    0.001  _threadsafety.py:1(<module>)
                                                                    1    0.000    0.000  _thunk.py:1(<module>)
                                                                    1    0.000    0.005  _tnc.py:1(<module>)
                                                                    1    0.000    0.001  _torch_docs.py:1(<module>)
                                                                    1    0.000    0.000  _tp_conv.py:1(<module>)
                                                                    1    0.000    0.000  _tqdm_pandas.py:1(<module>)
                                                                    1    0.000    0.001  _trace.py:1(<module>)
                                                                    1    0.000    0.009  _trace_wrapped_higher_order_op.py:1(<module>)
                                                                    1    0.000    0.000  _traceback.py:1(<module>)
