Configuration,c,gamma,LSM_full,LSM_full_CI95,RL_seed11,RL_seed12,RL_seed13,RL_seed14,RL_seed15,RL_seed16,RL_seed17,RL_seed18,RL_seed19,RL_seed20,RL_seed21,RL_seed22,RL_seed23,RL_seed24,RL_seed25,RL_mean,RL_std,RL_best,RL_best_seed,PctDiff_mean,PctDiff_best,PctDiff_CI95,RL_BangBangness_mean,LSM_BangBangness
SwingOption_20_c0.04_gamma2,0.04,2.0,1.9821827523762008,0.0192666010924053,1.9650185678736292,1.960285095125189,1.9480232694767439,1.9562768479967083,1.9601280628362272,1.9661379859949046,1.9520705603195372,1.9745447090994013,1.9640716880339522,1.9606498485946733,1.9662778049613001,1.9709846120045842,1.9639824210585994,1.968595818004219,1.9417122403739433,1.9612506354502408,0.008752506376580668,1.9745447090994013,18,-1.0560134730698758,-0.38533496811245976,0.22345968631846783,0.21073785002849624,0.21607354763975542
